Fecha;02/01/2025 10:53;Unnamed: 2;Unnamed: 3;Unnamed: 4;Unnamed: 5;Unnamed: 6;Unnamed: 7;Unnamed: 8;Unnamed: 9;Unnamed: 10;Unnamed: 11;Unnamed: 12;Unnamed: 13;Unnamed: 14;Unnamed: 15;Unnamed: 16;Unnamed: 17;Unnamed: 18;Unnamed: 19;Unnamed: 20;03/01/2025 16:00;03/12/2024 17:02;05/12/2024 15:09;07/01/2025 10:25;08/01/2025 13:09;09/01/2025 15:40;10/12/2024 10:27;11/12/2024 10:14;12/12/2024 11:01;13/01/2025 10:01;14/01/2025 16:34:43;16/12/2024 14:06;17/12/2024 13:04;18/12/2024 14:55;19/12/2024 12:08;20/12/2024 17:02;23/12/2024 11:02;24/12/2024 12:04;26/12/2024 8:59;27/12/2024 9:55;30/12/2024 14:53;31/12/2024 9:39;HORAS_PRODUCCION;CANTIDADES_PRODUCCION
431610;;VIME;136,00086;0;0;(en blanco);57;(en blanco);(en blanco);10,8;162;10,8;911;15,2;90;6;152;10,1;180,00%;3,90%;Bollito 100% Integral Easy Pack 8 unidades;;;;;;;;;;;;;;;;;;;;;;0.0;0.0
432111;;MEC;166,22628;0;0;(en blanco);0;02/01/2025;343;17,5;262;17,5;2.010;33,5;580;38,7;402;26,8;45,20%;9,60%;Pepito Sin Sal Añadida Easy;;;;;;;;;;;;;;;;;;;;;;0.0;0.0
432211;;MEC;166,21578;0;0;(en blanco);0;03/01/2025;353;56,3;845;56,3;2.551;42,5;445;29,7;952;63,5;189,90%;3,10%;Pepito con Salvado Easy;;;;;;;;;;;;;;;;;;;;;;0.0;0.0
432311;;MEC;166,21039;0;0;(en blanco);0;02/01/2025;360;14,2;213;14,2;874;14,6;208;13,9;368;24,5;102,40%;3,80%;Pepito con Salvado Sin Sal Añadida Easy;;;;;;;;;;;;;;;;;;;;;;0.0;0.0
432421;;MEC;149,60847;0;0;(en blanco);24;03/01/2025;311;18;270;18;2.199;36,7;308;20,5;591;39,4;87,70%;3,50%;Bollo Easy;;;;;;;;;;;;;;;;;;;;;;0.0;0.0
432501;;MEC;187,00706;0;0;(en blanco);0;(en blanco);(en blanco);6,7;101;6,7;381;6,4;;;;;0,00%;;Pan Bocadillo con Salvado Easy;;;;;;;;;;;;;;;;;;;;;;0.0;0.0
432821;;MEC;169,99643;0;0;(en blanco);1;03/01/2025;343;39,2;588;39,2;3.299;55;363;24,2;323;21,5;162,00%;7,50%;Pan Bocadillo Easy;;;;;;;;;;;;;;;;;;;;;;0.0;0.0
432911;;MEC;158,39643;0;0;(en blanco);14;03/01/2025;334;25,9;389;25,9;3.931;65,5;279;18,6;762;50,8;139,40%;2,40%;Panecito con Salvado Easy;;;;;;;;;;;;;;;;;;;;;;0.0;0.0
433701;;VIME;133,91913;0;0;(en blanco);0;(en blanco);(en blanco);6,7;101;6,7;495;8,3;109;7,3;70;4,7;92,70%;10,40%;Bollito Easy Pack de 8 Uds;;;;;;;;;;;;;;;;;;;;;;0.0;0.0
434011;;MEC;158,39017;0;0;(en blanco);0;02/01/2025;331;11,2;168;11,2;1.299;21,7;366;24,4;342;22,8;45,80%;7,10%;Panecito Sin Sal Añadida Easy;;;;;;;;;;;;;;;;;;;;;;0.0;0.0
434111;;MEC;158,40635;0;0;392;0;(en blanco);(en blanco);7,5;112;7,5;437;7,3;263;17,5;168;11,2;42,60%;10,40%;Panecito con Salvado Sin Sal Añadida Easy;;;;;;;;;;;;;;;;;;;;;;0.0;0.0
434201;;MEC;185,45964;0;0;(en blanco);34;(en blanco);(en blanco);64,3;964;64,3;4.148;69,1;653;43,5;638;42,5;147,60%;6,80%;Viena Easy;;;;;;;;;;;;;;;;;;;;;;0.0;0.0
434721;;VIME;134,85559;0;0;(en blanco);282;(en blanco);(en blanco);34,8;522;34,8;3.266;54,4;435;29;619;41,3;120,00%;4,70%;Bollito Easy;;;;;;;;;;;;;;;;;;;;;;0.0;0.0
435711;;VIME;122,40097;0;0;(en blanco);3;(en blanco);(en blanco);4,5;68;4,5;253;4,2;;;;;0,00%;;Rombito Integral 100%;;;;;;;;;;;;;;;;;;;;;;0.0;0.0
436011;;VIME;133,84615;0;0;(en blanco);0;(en blanco);(en blanco);;;;;;;;4;0,3;;;Rombito Rústico;;;;;;;;;;;;;;;;;;;;;;0.0;0.0
436701;;MEC;134,87342;0;0;(en blanco);0;(en blanco);(en blanco);0,2;3;0,2;42;0,7;;;;;0,00%;;Mollete Multicereal con Quinoa (3%);;;;;;;;;;;;;;;;;;;;;;0.0;0.0
438801;;VIME;138,83391;0;0;196;0;(en blanco);(en blanco);8,5;127;8,5;430;7,2;220;14,7;28;1,9;57,70%;52,40%;Panecillo con Semillas;;;;;;;;;;;;;;;;;;;;;;0.0;0.0
453211;;VIME;108,80043;0;0;(en blanco);0;(en blanco);(en blanco);;;;;;8.428;561,9;3.108;207,2;;18,10%;Panecillo 100% Integral;;;;;;;;;;;;;;;;;;;;;;0.0;0.0
453221;;VIME;108,80043;0;0;(en blanco);0;(en blanco);(en blanco);;;;;;;;5.040;336;;;Panecillo 100% Integral;;;;;;;;;;;;;;;;;;;;;;0.0;0.0
453223;;VIME;102,00064;0;0;(en blanco);0;(en blanco);(en blanco);;;;;;;;252;16,8;;;Panecillo 100% Integral;;;;;;;;;;;;;;;;;;;;;;0.0;0.0
453233;;VIME;113,63273;0;0;(en blanco);0;(en blanco);(en blanco);0,1;1;0,1;1;0;;;;;0,00%;;Panecillo 100% Integral;;;;;;;;;;;;;;;;;;;;;;0.0;0.0
453241;;VIME;113,63273;0;0;196;0;(en blanco);(en blanco);9,4;141;9,4;382;6,4;;;;;0,00%;;Panecillo 100% Integral;;;;;;;;;;;;;;;;;;;;;;0.0;0.0
453243;;VIME;123,95874;0;0;(en blanco);112;(en blanco);(en blanco);23,3;349;23,3;1.526;25,4;;;;;0,00%;;Panecillo 100% Integral;;;;;;;;;;;;;;;;;;;;;;0.0;0.0
453251;;VIME;118,69587;0;0;(en blanco);644;(en blanco);(en blanco);227,7;3416;227,7;31.892;531,5;;;;;0,00%;;Panecillo 100% Integral;;;;;;;;;;;;;;;;;;;;;;0.0;0.0
454001;;VIME;98,9047;0;0;(en blanco);0;(en blanco);(en blanco);;;;198;3,3;14;0,9;3;0,2;;31,10%;Panecillo 100% Integral;;;;;;;;;;;;;;;;;;;;;;0.0;0.0
5718540;;VIME;138,85714;0;0;1596;0;(en blanco);(en blanco);406,9;6104;406,9;20.133;335,6;4.536;302,4;1.687;112,5;134,60%;17,90%;Panecillo con  Semillas;;;;;;;;;;;;;;;;;;;;;;0.0;0.0
5718619;;MEC;160,291;0;0;28;1204;04/01/2025;2764;231,5;3472;231,5;13.078;218;5.068;337,9;3.030;202;68,50%;11,20%;Pulguita;;;;;;;;;;;;;;;;;;;;;;0.0;0.0
5720811;;VIME;107,09612;0;0;728;0;(en blanco);(en blanco);263,2;3948;263,2;16.077;268;;;;;0,00%;;Baguetina Cereales;;;;;;;;;;;;;;;;;;;;;;0.0;0.0
604301;;MEC;166,21437;0;0;(en blanco);1;(en blanco);(en blanco);3,1;46;3,1;229;3,8;;;;;0,00%;;Pepito Easy Pack 5 uds;;;;;;;;;;;;;;;;;;;;;;0.0;0.0
Total general;;;;;;;;;;2.334,90;35023;2.334,90;180.255;3.004,30;43.479;2.898,60;42.349;2.823,30;80,60%;6,80%;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0
COD_ART;;COD_GRU;Cj/H;Disponible;Calidad;Stock Externo;Pedido;1ª OF;OF;Cob-15;Vta -15;M_Vta -15;Vta -60;M_Vta-60;Vta -15 AA;M_Vta -15 AA;Vta +15 AA;M_Vta +15 AA;% Vta-15/ AA;% Vta-15/ +15 AA;;NOM_ART;;;;;;;;;;;;;;;;;;;;;0.0;0.0
244719;;MEC;134,85314;0;0;(en blanco);0;(en blanco);(en blanco);;;;;;1;0,1;21;1,4;;0,30%;;PANECILLO CON QUINOA (3%) 110 g;;;;;;;;;;;;;;;;;;;;;0.0;0.0
274756;;MEC;160,28813;0;0;(en blanco);0;(en blanco);(en blanco);;;;;;1.484;98,9;1.008;67,2;;9,80%;;PAN PEPITO;;;;;;;;;;;;;;;;;;;;;0.0;0.0
274757;;MEC;205,7429;0;0;(en blanco);0;(en blanco);(en blanco);;;;;;4.676;311,7;4.536;302,4;;6,90%;;PAN VIENA ANDALUZA INTEGRAL DE TRIGO 10%;;;;;;;;;;;;;;;;;;;;;0.0;0.0
400121;;MEC;196,35136;0;0;(en blanco);19;(en blanco);(en blanco);18,1;271;18,1;1.210;20,2;190;12,7;235;15,7;142,60%;5,40%;;Miniatura;;;;;;;;;;;;;;;;;;;;;0.0;0.0
400231;;MEC;160,18779;0;0;(en blanco);4;(en blanco);(en blanco);23,3;350;23,3;1.746;29,1;328;21,9;198;13,2;106,70%;11,00%;;Pepito;;;;;;;;;;;;;;;;;;;;;0.0;0.0
400233;;MEC;160,28813;0;0;(en blanco);0;(en blanco);(en blanco);23,5;352;23,5;640;10,7;222;14,8;224;14,9;158,60%;6,60%;;Pepito;;;;;;;;;;;;;;;;;;;;;0.0;0.0
401111;;MEC;224,45714;0;0;(en blanco);4;04/12/2024;452;50,8;762;50,8;2.429;40,5;1.232;82,1;983;65,5;61,90%;8,40%;;Bocata;;;;;;;;;;;;;;;;;;;;;0.0;0.0
401113;;MEC;224,45714;0;0;(en blanco);0;(en blanco);(en blanco);17,1;256;17,1;576;9,6;320;21,3;352;23,5;80,00%;6,10%;;Bocata;;;;;;;;;;;;;;;;;;;;;0.0;0.0
401301;;MEC;160,34482;0;0;(en blanco);12;05/12/2024;335;19,1;286;19,1;1.168;19,5;296;19,7;329;21,9;96,60%;6,00%;;Baguette Plus;;;;;;;;;;;;;;;;;;;;;0.0;0.0
401421;;MEC;137,06227;0;0;(en blanco);224;(en blanco);(en blanco);;;;183;3,1;216;14,4;56;3,7;;25,70%;;Barra Castellana;;;;;;;;;;;;;;;;;;;;;0.0;0.0
401423;;MEC;120,91656;0;0;(en blanco);0;(en blanco);(en blanco);6,4;96;6,4;224;3,7;288;19,2;288;19,2;33,30%;6,70%;;Barra Castellana;;;;;;;;;;;;;;;;;;;;;0.0;0.0
401871;;MEC;182,74111;0;0;(en blanco);0;(en blanco);(en blanco);;;;;;-5;-0,3;;;;0,00%;;Bollo;;;;;;;;;;;;;;;;;;;;;0.0;0.0
401881;;MEC;205,58375;0;0;(en blanco);59;(en blanco);(en blanco);30,1;451;30,1;1.530;25,5;328;21,9;542;36,1;137,50%;4,00%;;Bollo;;;;;;;;;;;;;;;;;;;;;0.0;0.0
402011;;MEC;246,74846;0;0;(en blanco);615;04/12/2024;503;87;1305;87;6.485;108,1;2.249;149,9;1.499;99,9;58,00%;10,00%;;Viena Mondat 145 gr;;;;;;;;;;;;;;;;;;;;;0.0;0.0
402801;;MEC;224,44444;0;0;(en blanco);420;(en blanco);(en blanco);;;;1;0;95;6,3;432;28,8;;1,50%;;Viena;;;;;;;;;;;;;;;;;;;;;0.0;0.0
403341;;MEC;242,1118;0;0;(en blanco);3;04/12/2024;487;63,1;946;63,1;4.131;68,9;1.996;133,1;1.868;124,5;47,40%;7,10%;;Barra de Viena;;;;;;;;;;;;;;;;;;;;;0.0;0.0
403801;;MEC;205,70099;0;0;(en blanco);2;04/12/2024;423;20,2;303;20,2;1.274;21,2;523;34,9;472;31,5;57,90%;7,40%;;Mini Viena Andaluza;;;;;;;;;;;;;;;;;;;;;0.0;0.0
404903;;MEC;186,988;0;0;(en blanco);0;(en blanco);(en blanco);4,3;65;4,3;194;3,2;128;8,5;;;50,80%;0,00%;;Viena 170g;;;;;;;;;;;;;;;;;;;;;0.0;0.0
405121;;MEC;196,35943;0;0;(en blanco);0;(en blanco);(en blanco);0,4;6;0,4;72;1,2;8;0,5;1;0,1;75,00%;53,30%;;Miniatura con Salvado;;;;;;;;;;;;;;;;;;;;;0.0;0.0
405621;;MEC;138,09507;0;0;(en blanco);0;(en blanco);(en blanco);;;;1;0;150;10;59;3,9;;16,90%;;Media Baguette con Salvado;;;;;;;;;;;;;;;;;;;;;0.0;0.0
406002;;MEC;136,80039;0;0;(en blanco);19;(en blanco);(en blanco);20,5;308;20,5;1.233;20,6;782;52,1;678;45,2;39,40%;7,70%;;Panecito Integral 100% Ecológico Easy;;;;;;;;;;;;;;;;;;;;;0.0;0.0
406301;;MEC;224,3976;0;0;(en blanco);147;02/12/2024;453;44,3;665;44,3;2.824;47,1;828;55,2;680;45,3;80,30%;8,10%;;Viena Mondat con Salvado 145 gr;;;;;;;;;;;;;;;;;;;;;0.0;0.0
406401;;MEC;205,7429;0;0;(en blanco);1;(en blanco);(en blanco);27,1;406;27,1;1.602;26,7;693;46,2;511;34,1;58,60%;9,00%;;Viena con Salvado Pequeña;;;;;;;;;;;;;;;;;;;;;0.0;0.0
406501;;MEC;187,00422;0;0;(en blanco);0;(en blanco);(en blanco);2,2;33;2,2;193;3,2;26;1,7;50;3,3;126,90%;3,50%;;Bollo 100 % Integral;;;;;;;;;;;;;;;;;;;;;0.0;0.0
407401;;VIME;130,89849;0;0;(en blanco);0;(en blanco);(en blanco);;;;;;70;4,7;81;5,4;;5,80%;;Bollo Rústico Semillado;;;;;;;;;;;;;;;;;;;;;0.0;0.0
407411;;VIME;130,89596;0;0;(en blanco);1;28/11/2024;56;7;105;7;358;6;;;;;0,00%;;;Bollo Rústico Semillado;;;;;;;;;;;;;;;;;;;;;0.0;0.0
411001;;VIME;134,71253;0;0;(en blanco);0;(en blanco);(en blanco);;;;;;131;8,7;153;10,2;;5,70%;;Chapata Mini;;;;;;;;;;;;;;;;;;;;;0.0;0.0
421702;;MEC;180,00603;0;0;(en blanco);28;04/12/2024;376;30,4;456;30,4;456;7,6;;;;;0,00%;;;Barra de Viena Ecológica Easy;;;;;;;;;;;;;;;;;;;;;0.0;0.0
421802;;MEC;163,20404;0;0;(en blanco);0;(en blanco);(en blanco);28,9;434;28,9;822;13,7;;;;;0,00%;;;Bollo Ecológico Easy;;;;;;;;;;;;;;;;;;;;;0.0;0.0
422002;;MEC;179,99915;0;0;(en blanco);0;04/12/2024;364;10,5;158;10,5;158;2,6;;;;;0,00%;;;Barra de Viena 15%  Integral  Ecológico Easy;;;;;;;;;;;;;;;;;;;;;0.0;0.0
423111;;VIME;155,78171;0;0;(en blanco);81;(en blanco);(en blanco);16,9;254;16,9;1.000;16,7;;;;;0,00%;;;Panecillo con Cereales y Semillas;;;;;;;;;;;;;;;;;;;;;0.0;0.0
423301;;MEC;167,3356;0;0;(en blanco);0;(en blanco);(en blanco);1,9;28;1,9;56;0,9;96;6,4;35;2,3;29,20%;18,30%;;Mollete Pack 4 UDS;;;;;;;;;;;;;;;;;;;;;0.0;0.0
423321;;MEC;155,66037;0;0;(en blanco);171;(en blanco);(en blanco);46,9;703;46,9;2.347;39,1;274;18,3;80;5,3;256,60%;22,80%;;Mollete;;;;;;;;;;;;;;;;;;;;;0.0;0.0
425351;;MEC;192,67272;0;0;(en blanco);6;(en blanco);(en blanco);5,2;78;5,2;414;6,9;;;;;0,00%;;;Payesito Mondat;;;;;;;;;;;;;;;;;;;;;0.0;0.0
430101;;MEC;187,00569;0;0;(en blanco);0;(en blanco);(en blanco);3,7;56;3,7;112;1,9;;;;;0,00%;;;Pan Bocadillo Sin Sal Añadida Easy;;;;;;;;;;;;;;;;;;;;;0.0;0.0
430301;;VIME;127,17655;0;0;(en blanco);0;(en blanco);(en blanco);;;;1;0;;;;;;;;Panecillo Semillas Easy;;;;;;;;;;;;;;;;;;;;;0.0;0.0
430401;;VIME;134,85559;0;0;(en blanco);590;03/12/2024;132;123;1845;123;4.783;79,7;;;;;0,00%;;;Mini Panecillo Easy;;;;;;;;;;;;;;;;;;;;;0.0;0.0
430621;;MEC;166,2776;0;0;(en blanco);638;04/12/2024;1335;227,7;3415;227,7;11.286;188,1;2.882;192,1;2.896;193,1;118,50%;6,60%;;Pepito Easy;;;;;;;;;;;;;;;;;;;;;0.0;0.0
430702;;MEC;158,42696;0;0;(en blanco);475;04/12/2024;639;128,5;1927;128,5;7.647;127,5;3.422;228,1;2.209;147,3;56,30%;10,30%;;Panecito Ecológico Easy;;;;;;;;;;;;;;;;;;;;;0.0;0.0
430731;;MEC;158,31932;0;0;(en blanco);58;05/12/2024;640;282,3;4234;282,3;15.624;260,4;2.107;140,5;1.652;110,1;200,90%;8,50%;;Panecito Easy;;;;;;;;;;;;;;;;;;;;;0.0;0.0
431610;;VIME;136,00086;0;0;(en blanco);1;(en blanco);(en blanco);15,9;238;15,9;885;14,8;174;11,6;166;11,1;136,80%;7,00%;;Bollito 100% Integral Easy Pack 8 unidades;;;;;;;;;;;;;;;;;;;;;0.0;0.0
432111;;MEC;166,22628;0;0;(en blanco);0;04/12/2024;343;47,8;717;47,8;2.026;33,8;659;43,9;581;38,7;108,80%;7,60%;;Pepito Sin Sal Añadida Easy;;;;;;;;;;;;;;;;;;;;;0.0;0.0
432211;;MEC;166,21578;0;0;(en blanco);240;02/12/2024;685;38,4;576;38,4;2.194;36,6;621;41,4;808;53,9;92,80%;5,10%;;Pepito con Salvado Easy;;;;;;;;;;;;;;;;;;;;;0.0;0.0
432311;;MEC;166,21039;0;0;140;0;(en blanco);(en blanco);10,8;162;10,8;723;12,1;330;22;224;14,9;49,10%;9,80%;;Pepito con Salvado Sin Sal Añadida Easy;;;;;;;;;;;;;;;;;;;;;0.0;0.0
432421;;MEC;149,60847;0;0;(en blanco);8;(en blanco);(en blanco);25,2;378;25,2;2.142;35,7;620;41,3;400;26,7;61,00%;10,30%;;Bollo Easy;;;;;;;;;;;;;;;;;;;;;0.0;0.0
432501;;MEC;187,00706;0;0;(en blanco);0;(en blanco);(en blanco);;;;290;4,8;;;;;;;;Pan Bocadillo con Salvado Easy;;;;;;;;;;;;;;;;;;;;;0.0;0.0
432821;;MEC;169,99643;0;0;(en blanco);1;(en blanco);(en blanco);38,5;577;38,5;2.995;49,9;624;41,6;719;47,9;92,50%;5,80%;;Pan Bocadillo Easy;;;;;;;;;;;;;;;;;;;;;0.0;0.0
432911;;MEC;158,39643;0;0;(en blanco);15;02/12/2024;334;80,5;1208;80,5;4.837;80,6;517;34,5;703;46,9;233,70%;4,90%;;Panecito con Salvado Easy;;;;;;;;;;;;;;;;;;;;;0.0;0.0
433701;;VIME;133,91913;0;0;(en blanco);0;03/12/2024;278;9,8;147;9,8;621;10,4;88;5,9;231;15,4;167,00%;2,50%;;Bollito Easy Pack de 8 Uds;;;;;;;;;;;;;;;;;;;;;0.0;0.0
434011;;MEC;158,39017;0;0;(en blanco);0;04/12/2024;331;18,3;275;18,3;941;15,7;335;22,3;351;23,4;82,10%;6,40%;;Panecito Sin Sal Añadida Easy;;;;;;;;;;;;;;;;;;;;;0.0;0.0
434111;;MEC;158,40635;0;0;616;0;(en blanco);(en blanco);9,6;144;9,6;269;4,5;168;11,2;100;6,7;85,70%;11,20%;;Panecito con Salvado Sin Sal Añadida Easy;;;;;;;;;;;;;;;;;;;;;0.0;0.0
434201;;MEC;185,45964;0;0;(en blanco);37;05/12/2024;381;74,3;1115;74,3;4.116;68,6;833;55,5;803;53,5;133,90%;6,90%;;Viena Easy;;;;;;;;;;;;;;;;;;;;;0.0;0.0
434721;;VIME;134,85559;0;0;(en blanco);3;04/12/2024;0;55,9;839;55,9;2.873;47,9;710;47,3;818;54,5;118,20%;5,80%;;Bollito Easy;;;;;;;;;;;;;;;;;;;;;0.0;0.0
435711;;VIME;122,40097;0;0;(en blanco);3;(en blanco);(en blanco);3,6;54;3,6;357;6;;;;;0,00%;;;Rombito Integral 100%;;;;;;;;;;;;;;;;;;;;;0.0;0.0
436001;;VIME;267,6923;0;0;(en blanco);0;(en blanco);(en blanco);;;;;;;;1;0,1;;;;Rombito Rústico;;;;;;;;;;;;;;;;;;;;;0.0;0.0
436011;;VIME;133,84615;0;0;(en blanco);0;(en blanco);(en blanco);;;;;;141;9,4;11;0,7;;85,50%;;Rombito Rústico;;;;;;;;;;;;;;;;;;;;;0.0;0.0
436701;;MEC;134,87342;0;0;(en blanco);1;(en blanco);(en blanco);2,1;32;2,1;126;2,1;;;;;0,00%;;;Mollete Multicereal con Quinoa (3%);;;;;;;;;;;;;;;;;;;;;0.0;0.0
438801;;VIME;138,83391;0;0;252;64;(en blanco);(en blanco);8,4;126;8,4;463;7,7;;;165;11;0,00%;;;Panecillo con Semillas;;;;;;;;;;;;;;;;;;;;;0.0;0.0
453211;;VIME;108,80043;0;0;(en blanco);0;(en blanco);(en blanco);;;;;;8.904;593,6;7.756;517,1;;7,70%;;Panecillo 100% Integral;;;;;;;;;;;;;;;;;;;;;0.0;0.0
453233;;VIME;113,63273;0;0;(en blanco);0;(en blanco);(en blanco);;;;680;11,3;;;;;;;;Panecillo 100% Integral;;;;;;;;;;;;;;;;;;;;;0.0;0.0
453241;;VIME;113,63273;0;0;586;0;(en blanco);(en blanco);10,5;157;10,5;198;3,3;;;;;0,00%;;;Panecillo 100% Integral;;;;;;;;;;;;;;;;;;;;;0.0;0.0
453243;;VIME;123,95874;0;0;(en blanco);112;02/12/2024;0;30,5;458;30,5;1.173;19,6;;;;;0,00%;;;Panecillo 100% Integral;;;;;;;;;;;;;;;;;;;;;0.0;0.0
453251;;VIME;118,69587;0;0;(en blanco);3052;02/12/2024;3131;651,5;9772;651,5;44.688;744,8;;;;;0,00%;;;Panecillo 100% Integral;;;;;;;;;;;;;;;;;;;;;0.0;0.0
454001;;VIME;98,9047;0;0;(en blanco);0;(en blanco);(en blanco);6,3;94;6,3;271;4,5;45;3;29;1,9;208,90%;10,30%;;Panecillo 100% Integral;;;;;;;;;;;;;;;;;;;;;0.0;0.0
5718540;;VIME;138,85714;0;0;1176;3052;29/11/2024;4307;313,7;4705;313,7;17.697;295;4.060;270,7;5.040;336;115,90%;5,40%;;Panecillo con  Semillas;;;;;;;;;;;;;;;;;;;;;0.0;0.0
5718619;;MEC;160,291;0;0;364;1792;05/12/2024;1620;240,8;3612;240,8;13.162;219,4;;;2.660;177,3;0,00%;;;Pulguita;;;;;;;;;;;;;;;;;;;;;0.0;0.0
5720811;;VIME;107,09612;0;0;979;3892;29/11/2024;1557;220,3;3305;220,3;6.109;101,8;;;;;0,00%;;;Baguetina Cereales;;;;;;;;;;;;;;;;;;;;;0.0;0.0
604301;;MEC;166,21437;0;0;(en blanco);1;(en blanco);(en blanco);4,9;73;4,9;222;3,7;;;;;0,00%;;;Pepito Easy Pack 5 uds;;;;;;;;;;;;;;;;;;;;;0.0;0.0
Total general;;;;;;;;;;3.287,90;49318;3.287,90;182.838;3.047,30;44.865;2.991,00;43.694;2.912,90;109,90%;6,80%;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0
COD_ART;;COD_GRU;Cj/H;Disponible;Calidad;Stock Externo;Pedido;1ª OF;OF;Cob-15;Vta -15;M_Vta -15;Vta -60;M_Vta-60;Vta -15 AA;M_Vta -15 AA;Vta +15 AA;M_Vta +15 AA;% Vta-15/ AA;% Vta-15/ +15 AA;;;NOM_ART;;;;;;;;;;;;;;;;;;;;0.0;0.0
244719;;MEC;134,85314;0;0;(en blanco);0;(en blanco);(en blanco);;;;;;1;0,1;22;1,5;;0,30%;;;PANECILLO CON QUINOA (3%) 110 g;;;;;;;;;;;;;;;;;;;;0.0;0.0
274756;;MEC;160,28813;0;0;(en blanco);0;(en blanco);(en blanco);;;;;;1.624;108,3;784;52,3;;13,80%;;;PAN PEPITO;;;;;;;;;;;;;;;;;;;;0.0;0.0
274757;;MEC;205,7429;0;0;(en blanco);0;(en blanco);(en blanco);;;;;;5.684;378,9;4.437;295,8;;8,50%;;;PAN VIENA ANDALUZA INTEGRAL DE TRIGO 10%;;;;;;;;;;;;;;;;;;;;0.0;0.0
400121;;MEC;196,35136;0;0;(en blanco);22;(en blanco);(en blanco);22,3;334;22,3;1.247;20,8;165;11;231;15,4;202,40%;4,80%;;;Miniatura;;;;;;;;;;;;;;;;;;;;0.0;0.0
400231;;MEC;160,18779;0;0;(en blanco);2;(en blanco);(en blanco);24,1;362;24,1;1.810;30,2;376;25,1;195;13;96,30%;12,90%;;;Pepito;;;;;;;;;;;;;;;;;;;;0.0;0.0
400233;;MEC;160,28813;0;0;(en blanco);0;(en blanco);(en blanco);23,5;352;23,5;640;10,7;;;224;14,9;0,00%;;;;Pepito;;;;;;;;;;;;;;;;;;;;0.0;0.0
401111;;MEC;224,45714;0;0;(en blanco);11;(en blanco);(en blanco);44,7;670;44,7;2.785;46,4;1.277;85,1;959;63,9;52,50%;8,90%;;;Bocata;;;;;;;;;;;;;;;;;;;;0.0;0.0
401113;;MEC;224,45714;0;0;(en blanco);0;(en blanco);(en blanco);17,1;256;17,1;576;9,6;;;352;23,5;0,00%;;;;Bocata;;;;;;;;;;;;;;;;;;;;0.0;0.0
401301;;MEC;160,34482;0;0;(en blanco);3;(en blanco);(en blanco);17;255;17;1.143;19,1;348;23,2;286;19,1;73,30%;8,10%;;;Baguette Plus;;;;;;;;;;;;;;;;;;;;0.0;0.0
401421;;MEC;137,06227;0;0;(en blanco);224;(en blanco);(en blanco);;;;183;3,1;216;14,4;56;3,7;;25,70%;;;Barra Castellana;;;;;;;;;;;;;;;;;;;;0.0;0.0
401423;;MEC;120,91656;0;0;(en blanco);0;(en blanco);(en blanco);6,4;96;6,4;224;3,7;;;288;19,2;0,00%;;;;Barra Castellana;;;;;;;;;;;;;;;;;;;;0.0;0.0
401871;;MEC;182,74111;0;0;(en blanco);0;(en blanco);(en blanco);;;;;;-4;-0,3;;;;0,00%;;;Bollo;;;;;;;;;;;;;;;;;;;;0.0;0.0
401881;;MEC;205,58375;0;0;(en blanco);76;(en blanco);(en blanco);39,1;586;39,1;1.605;26,8;348;23,2;549;36,6;168,40%;4,20%;;;Bollo;;;;;;;;;;;;;;;;;;;;0.0;0.0
402011;;MEC;246,74846;0;0;(en blanco);653;05/12/2024;503;85,3;1279;85,3;6.011;100,2;2.275;151,7;1.518;101,2;56,20%;10,00%;;;Viena Mondat 145 gr;;;;;;;;;;;;;;;;;;;;0.0;0.0
402801;;MEC;224,44444;0;0;(en blanco);420;05/12/2024;467;;;;1;0;125;8,3;410;27,3;;2,00%;;;Viena;;;;;;;;;;;;;;;;;;;;0.0;0.0
403341;;MEC;242,1118;0;0;(en blanco);15;(en blanco);(en blanco);61,9;928;61,9;4.189;69,8;2.193;146,2;2.033;135,5;42,30%;7,20%;;;Barra de Viena;;;;;;;;;;;;;;;;;;;;0.0;0.0
403801;;MEC;205,70099;0;0;(en blanco);22;(en blanco);(en blanco);18,6;279;18,6;1.188;19,8;599;39,9;461;30,7;46,60%;8,70%;;;Mini Viena Andaluza;;;;;;;;;;;;;;;;;;;;0.0;0.0
404903;;MEC;186,988;0;0;(en blanco);0;(en blanco);(en blanco);4,3;65;4,3;194;3,2;;;;;0,00%;;;;Viena 170g;;;;;;;;;;;;;;;;;;;;0.0;0.0
